4.145000,0.000000,1.946889,1.323620
2.038000,0.447000,1.042667,0.515622
178.017000,143.176000,160.514556,13.381316
0.085000,0.000000,0.009556,0.026675
0.001000,0.000000,0.000111,0.000314
7.285000,0.099000,3.259556,2.907732
0.568000,0.082000,0.245778,0.182586
0.008000,0.002000,0.003667,0.001700
44.785000,0.004000,26.365667,13.088563
14.310000,13.980000,14.110000,0.143527
0.009000,0.005000,0.007333,0.001700
